[0107/155857.269:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155857.429:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155902.853:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155903.029:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155903.213:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155903.365:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155903.517:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155903.686:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155903.869:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155904.013:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155904.181:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155904.389:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155946.127:INFO:CONSOLE(12)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (12)
[0107/155947.326:INFO:CONSOLE(33)] "Uncaught TypeError: window.external.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/155948.237:INFO:CONSOLE(53)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (53)
[0107/160016.265:INFO:CONSOLE(12)] "Uncaught TypeError: window.showMessage is not a function", source: http://stm/ANASAYFA%202.html (12)
[0107/160017.087:INFO:CONSOLE(33)] "Uncaught TypeError: window.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/160018.061:INFO:CONSOLE(53)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (53)
[0107/160018.277:INFO:CONSOLE(53)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (53)
[0107/160018.421:INFO:CONSOLE(53)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (53)
[0107/160019.253:INFO:CONSOLE(33)] "Uncaught TypeError: window.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/160019.470:INFO:CONSOLE(33)] "Uncaught TypeError: window.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/160019.686:INFO:CONSOLE(33)] "Uncaught TypeError: window.showMessage is not a function", source: http://stm/ANASAYFA%202.html (33)
[0107/160020.077:INFO:CONSOLE(34)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (34)
[0107/160020.301:INFO:CONSOLE(34)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (34)
[0107/160153.375:INFO:CONSOLE(15)] "Uncaught TypeError: callbackObj.showMessage is not a function", source: http://stm/ANASAYFA%202.html (15)
[0107/160155.111:INFO:CONSOLE(34)] "Uncaught TypeError: callbackObj.showMessage is not a function", source: http://stm/ANASAYFA%202.html (34)
[0107/160157.478:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/160216.567:INFO:CONSOLE(19)] "Uncaught TypeError: callbackObj.showMessage is not a function", source: http://stm/ANASAYFA%202.html (19)
[0107/160217.470:INFO:CONSOLE(34)] "Uncaught TypeError: callbackObj.showMessage is not a function", source: http://stm/ANASAYFA%202.html (34)
[0107/160218.277:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/160218.461:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/160218.630:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/170105.452:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/170129.101:INFO:CONSOLE(35)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (35)
[0107/170143.015:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/171510.315:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/171511.046:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/171511.253:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/171511.453:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/171511.645:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0107/171511.789:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0108/100401.145:INFO:CONSOLE(34)] "Uncaught ReferenceError: callbackObj is not defined", source: http://stm/ANASAYFA%202.html (34)
[0108/101603.309:INFO:CONSOLE(54)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (54)
[0108/101658.247:INFO:CONSOLE(35)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (35)
[0108/101716.824:INFO:CONSOLE(35)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/ANASAYFA%202.html (35)
[0108/102402.372:INFO:CONSOLE(34)] "Uncaught Error: System.InvalidOperationException: Could not execute method: getmessage(lng_try)  ---> System.Reflection.TargetInvocationException: Exception has been thrown by the target of an invocation. ---> System.InvalidOperationException: Cross-thread operation not valid: Control 'panel1' accessed from a thread other than the thread it was created on.
   at System.Windows.Forms.Control.get_Handle()
   at System.Windows.Forms.Control.get_CreateThreadId()
   at System.Windows.Forms.Control.ControlCollection.Add(Control value)
   at Ceftsharp.Form1.CallbackObjectForJs.getmessage(String msg) in C:\Users\dgiworks\Documents\Visual Studio 2017\Projects\Ceftsharp\Ceftsharp\Form1.cs:line 35
   --- End of inner exception stack trace ---
   at System.RuntimeMethodHandle.InvokeMethod(Object target, Object[] arguments, Signature sig, Boolean constructor)
   at System.Reflection.RuntimeMethodInfo.UnsafeInvokeInternal(Object obj, Object[] parameters, Object[] arguments)
   at System.Reflection.RuntimeMethodInfo.Invoke(Object obj, BindingFlags invokeAttr, Binder binder, Object[] parameters, CultureInfo culture)
   at System.Reflection.MethodBase.Invoke(Object obj, Object[] parameters)
   at CefSharp.Internals.JavascriptObjectRepository.TryCallMethod(Int64 objectId, String name, Object[] parameters, Object& result, String& exception) in C:\projects\cefsharp\CefSharp\Internals\JavascriptObjectRepository.cs:line 273
   --- End of inner exception stack trace ---
   at CefSharp.Internals.JavascriptObjectRepository.TryCallMethod(Int64 objectId, String name, Object[] parameters, Object& result, String& exception) in C:\projects\cefsharp\CefSharp\Internals\JavascriptObjectRepository.cs:line 304", source: http://stm/ANASAYFA.html (34)
[0108/115410.796:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115415.721:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115421.446:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115421.966:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115422.175:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115422.358:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115430.214:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115430.950:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/115433.942:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/120641.544:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/121024.717:INFO:CONSOLE(43)] "Uncaught SyntaxError: Unexpected token >", source: http://stm/ANASAYFA.html (43)
[0108/143932.589:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/143941.833:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/143947.768:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/143948.128:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/143948.320:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/143950.976:INFO:CONSOLE(36)] "Uncaught TypeError: window.external.WithDraw is not a function", source: http://stm/buy.html (36)
[0108/155801.387:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/155900.216:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/155900.679:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/155901.087:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/155901.239:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/155901.383:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/155901.544:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA.html (39)
[0108/162645.407:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0108/162645.663:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0108/162646.311:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0108/162646.487:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0108/162646.671:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0108/162646.847:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0108/162646.999:INFO:CONSOLE(39)] "Uncaught ReferenceError: obj is not defined", source: http://stm/ANASAYFA_eng.html (39)
[0109/091155.140:INFO:CONSOLE(34)] "No MUID detected in meta tag or session storage, can not set MUID", source: https://support.microsoft.com/app/content/bundles/jslibraries?v=JDK37XdH3Cj4I1YquCpNcDu1Mks4lJMnlTwsrwm8_zs1 (34)
[0109/091155.525:INFO:CONSOLE(1)] "Could not create SdkClientProxy. appid, partnerid or componentid were not provided.", source: https://support.microsoft.com/app/content/bundles/application?v=k5yp_l16T8-u5xALnk-Nsoor_d5MmHJYqMvMR2R13ZE1 (1)
[0109/091155.548:INFO:CONSOLE(34)] "Error occurred during http request", source: https://support.microsoft.com/app/content/bundles/jslibraries?v=JDK37XdH3Cj4I1YquCpNcDu1Mks4lJMnlTwsrwm8_zs1 (34)
[0109/091155.925:ERROR:quota_settings.cc(111)] Unable to compute QuotaSettings.
[0109/091155.927:WARNING:quota_manager.cc(1625)] No storage quota provided in QuotaSettings.
[0109/091156.879:INFO:CONSOLE(1)] "Received cross-frame message, was unable to parse event.data: SyntaxError: Unexpected token D in JSON at position 0", source: https://support.microsoft.com/app/content/bundles/application?v=k5yp_l16T8-u5xALnk-Nsoor_d5MmHJYqMvMR2R13ZE1 (1)
[0109/091205.499:INFO:CONSOLE(34)] "Cache hit for node", source: https://support.microsoft.com/app/content/bundles/jslibraries?v=JDK37XdH3Cj4I1YquCpNcDu1Mks4lJMnlTwsrwm8_zs1 (34)
[0109/091207.139:INFO:CONSOLE(15)] "No MUID detected in meta tag or session storage, can not set MUID", source: https://support.microsoft.com/bundles/jslibraries?v=TwpQKZNjeRGQyvCjc49_Yo9YgDhNbFNo8EvZ0RM7gFs1 (15)
[0109/091207.470:INFO:CONSOLE(1)] "Could not create SdkClientProxy. appid, partnerid or componentid were not provided.", source: https://support.microsoft.com/bundles/application?v=xoknCiSganPRwVso5aHCLQTWStWCPhy31pTBdNKiAEk1 (1)
[0109/091208.472:INFO:CONSOLE(1)] "Received cross-frame message, was unable to parse event.data: SyntaxError: Unexpected token D in JSON at position 0", source: https://support.microsoft.com/bundles/application?v=xoknCiSganPRwVso5aHCLQTWStWCPhy31pTBdNKiAEk1 (1)
[0109/115540.553:INFO:CONSOLE(1)] "Uncaught ReferenceError: yaz is not defined", source: about:blank (1)
[0109/115605.349:INFO:CONSOLE(1)] "Uncaught ReferenceError: yaz is not defined", source: about:blank (1)
[0109/115611.568:INFO:CONSOLE(1)] "Uncaught ReferenceError: yaz is not defined", source: about:blank (1)
[0109/121739.375:INFO:CONSOLE(1)] "Uncaught ReferenceError: yaz is not defined", source: about:blank (1)
[0109/121742.289:INFO:CONSOLE(1)] "Uncaught ReferenceError: yaz is not defined", source: about:blank (1)
[0109/122557.350:INFO:CONSOLE(51)] "Uncaught ReferenceError: object is not defined", source: http://stm/ANASAYFA.html (51)
[0109/122600.082:INFO:CONSOLE(51)] "Uncaught ReferenceError: object is not defined", source: http://stm/ANASAYFA.html (51)
[0109/122647.702:INFO:CONSOLE(51)] "Uncaught ReferenceError: object is not defined", source: http://stm/ANASAYFA.html (51)
[0109/122719.749:INFO:CONSOLE(51)] "Uncaught ReferenceError: object is not defined", source: http://stm/ANASAYFA.html (51)
